decimalLongitude,decimalLatitude,glcPrecision,glcScore,glcParsePattern,coordinateUncertaintyMeters,catalogNumber
-81.683171,25.912061,High,93,Distance SouthWest of ROYAL PALM HAMMOCK,7476,TTC000224
-81.511515,25.931227,High,93,Distance SouthWest of ROYAL PALM HAMMOCK,9403,TTC000224
-82.188905,28.812258,High,80,Distance SouthWest of ROYAL,7476,TTC000224
-82.543744,27.92322,Medium,37,Distance SouthWest of %PALM%,7476,TTC000224
-82.490859,27.857008,Medium,37,Distance SouthWest of %PALM%,7476,TTC000224
-97.867723,22.278167,Low,37,TAMPICO,3036,TTC000225
-99.622505,23.012641,Low,36,LAGUNA,3036,TTC000225
-98.302026,23.359329,Low,36,LAGUNA,3036,TTC000225
-81.949804,28.039465,Low,39,LAKELAND,13893,TTC000226
-85.009402,45.998939,Low,46,MACKINAC COUNTY,86862,TTC000228
-85.009401,45.998939,Low,45,MACKINAC COUNTY,14542,TTC000228
-78.459452,38.665397,Low,36,LURAY,4472,TTC000231
-101.880184,18.114023,High,69,Distance West of HUITZLA,6954,TTC000232
-105.523624,37.398342,Low,52,SANGRE DE CRISTO CREEK,210,TTC000233
-105.203336,37.593064,Low,42,LA VETA PASS,3036,TTC000233
-105.175003,37.485288,Low,39,VETA PASS,301,TTC000233
-105.007775,37.505012,Low,38,LA VETA,2262,TTC000233
-98.002084,20.062343,High,85,Distance East of TULANCINGO,34932,TTC000234
-97.930782,20.083107,High,85,Distance East of TULANCINGO,36150,TTC000234
-119.556977,37.861374,High,97,Distance North of YOSEMITE NATIONAL PARK,3051,TTC000235
-119.63321,37.519932,Medium,47,Distance North of %SOUTH ENTRANCE%,3763,TTC000235
-103.301287,29.266034,High,91,CHISOS MOUNTAINS,301,TTC000236
-103.24462,30.205169,Low,39,MARATHON,3310,TTC000237
-98.200525,20.158087,Low,42,ACAXOCHITLAN,3036,TTC000238
-98.356385,20.035697,Low,38,SANTIAGO,3036,TTC000238
-98.728707,20.841365,Low,38,SANTIAGO,3036,TTC000238
-98.964798,20.384032,Low,38,SANTIAGO,3036,TTC000238
-99.098647,20.162165,Low,38,SANTIAGO,3036,TTC000238
-98.833841,20.101931,Low,38,SANTIAGO,3036,TTC000238
-99.259095,19.882123,Low,38,SANTIAGO,3036,TTC000238
-99.366184,20.726887,Low,38,SANTIAGO,3036,TTC000238
-98.169681,20.1346,Low,36,TEPEPA,3036,TTC000238
-99.187238,20.295869,Low,26,XOCHITLAN,3036,TTC000238
-99.423869,20.056794,Low,26,XOCHITLAN,3036,TTC000238
-98.253655,21.067404,Low,24,XOCHITL,3036,TTC000238
-102.118432,20.543304,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-102.041324,22.628382,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-105.16715,27.887923,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-102.587021,20.96472,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-110.824963,29.868304,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-87.889446,21.208896,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-110.586922,29.834382,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-110.456852,29.373588,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-106.390017,25.35,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-104.581355,26.910947,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-98.545948,20.025,Medium,43,Distance East of %SAN RAFAEL%,1743,TTC000239
-90.740492,18.266667,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-103.151486,20.053676,Medium,43,Distance East of %SAN RAFAEL%,1743,TTC000239
-96.857752,20.188617,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-99.026608,25.116608,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-99.651696,24.757799,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-98.995486,18.640846,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-100.422975,17.99698,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-101.688287,20.899732,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-101.350634,20.534074,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-99.699035,21.589164,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-99.075447,22.75996,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-99.009449,21.498446,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-98.449942,19.977755,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-93.877549,16.586969,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-101.137366,18.226227,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-103.827809,18.773759,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-109.519082,30.978051,Medium,43,Distance East of %SAN RAFAEL%,1743,TTC000239
-93.026173,17.629358,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-102.414989,19.671957,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-113.710691,27.911648,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-115.62558,31.111884,Medium,43,Distance East of %SAN RAFAEL%,4386,TTC000239
-110.586922,29.834382,Medium,39,Distance East of %RAFAEL%,4386,TTC000239
-99.151404,19.213199,High,81,Distance East of AJUSCO,3754,TTC000240
-99.163632,19.224355,High,81,Distance East of AJUSCO,5924,TTC000240
-99.129603,19.297071,Medium,40,Distance East of %TLALPAN%,5924,TTC000240
-99.183706,19.188329,Medium,40,Distance East of %TLALPAN%,3754,TTC000240
15.101606,30.99996,High,82,Distance East of TRIPOLI,Unavailable,TTC000241
-98.370584,30.731016,High,96,INKS LAKE STATE PARK,2920,TTC000242
-98.384751,30.731015,Low,39,INKS LAKE,873,TTC000242
-98.370584,30.731016,High,96,INKS LAKE STATE PARK,2920,TTC000243
-98.384751,30.731015,Low,39,INKS LAKE,873,TTC000243
-101.525324,33.067716,High,80,Distance SouthWest of POST,Unavailable,TTC000244
-101.525324,33.067716,High,80,Distance SouthWest of POST,Unavailable,TTC000245
-101.525324,33.067716,High,80,Distance SouthWest of POST,Unavailable,TTC000247
-97.091669,31.802383,Low,35,WEST,2696,TTC000248
-99.772011,30.489356,Low,39,JUNCTION,2522,TTC000249
-99.483998,30.643971,Low,44,LLANO RIVER->snapped to Llano River,210,TTC000250
-99.483998,30.643971,Low,39,LLANO->snapped to Llano River,4510,TTC000250
-97.091669,31.790772,Medium,38,Distance South of %WEST%,3360,TTC000251
-92.055177,16.121967,Low,43,LA TRINITARIA,3036,TTC000252
-105.777785,39.79832,Low,43,BERTHOUD PASS,301,TTC000253
-105.081092,40.308317,Low,39,BERTHOUD,3783,TTC000253
-105.735759,35.850906,High,84,Distance NorthEast of SANTA FE,18591,TTC000254
-104.135325,35.758817,Low,53,BURRO CREEK->snapped to Burro Creek,210,TTC000255
-105.39154,35.695694,Low,47,GALLINAS CREEK->snapped to Gallinas Creek,210,TTC000255
-105.39154,35.695694,Low,44,GALLINAS->snapped to Gallinas Creek,3036,TTC000255
-105.39154,35.695694,Low,43,LAS VEGAS->snapped to Gallinas Creek,5030,TTC000255
-105.462514,35.694759,Low,42,JOHNSON MESA,1807,TTC000256
-105.223897,35.593932,Low,40,LAS VEGAS,5030,TTC000256
-105.515847,36.130584,Low,40,TRES RITOS,3036,TTC000257
-105.486402,36.101696,Low,39,ANGOSTURA,3036,TTC000257
-106.493359,35.374204,Low,39,ANGOSTURA,3036,TTC000257
-105.486389,36.101389,Low,39,ANGOSTURA,3036,TTC000257
-107.093073,32.652025,Low,39,ANGOSTURA,3036,TTC000257
-105.515847,36.130584,Low,40,TRES RITOS,3036,TTC000258
-105.486402,36.101696,Low,39,ANGOSTURA,3036,TTC000258
-106.493359,35.374204,Low,39,ANGOSTURA,3036,TTC000258
-105.486389,36.101389,Low,39,ANGOSTURA,3036,TTC000258
-107.093073,32.652025,Low,39,ANGOSTURA,3036,TTC000258
-92.638189,16.737877,Low,53,SAN CRISTOBAL LAS CASAS,3036,TTC000259
-92.638189,16.737877,Low,43,SAN CRISTOBAL,3036,TTC000259
-93.255556,16.466667,Low,40,NUEVO LEON,3036,TTC000259
-92.572495,16.485337,Low,40,NUEVO LEON,3036,TTC000259
-92.55,16.633333,Low,40,NUEVO LEON,3036,TTC000259
-92.638189,16.737877,Low,53,SAN CRISTOBAL LAS CASAS,3036,TTC000260
-92.638189,16.737877,Low,43,SAN CRISTOBAL,3036,TTC000260
-93.255556,16.466667,Low,40,NUEVO LEON,3036,TTC000260
-92.572495,16.485337,Low,40,NUEVO LEON,3036,TTC000260
-92.55,16.633333,Low,40,NUEVO LEON,3036,TTC000260
-103.661012,30.358492,High,82,ALPINE,4293,TTC000261
-104.22797,30.714179,High,92,Distance North of SAWTOOTH MOUNTAIN,4916,TTC000262
-104.083801,30.779179,Medium,48,Distance North of %DAVIS MOUNTAINS%,3649,TTC000262
-103.661012,30.358492,Low,37,ALPINE,4293,TTC000263
-103.661012,30.358492,High,82,ALPINE,4293,TTC000264
-103.661012,30.358492,Low,37,ALPINE,4293,TTC000265
-103.661012,30.358492,Low,37,ALPINE,4293,TTC000266
-103.661012,30.358492,High,82,ALPINE,4293,TTC000267
-103.661012,30.358492,Low,37,ALPINE,4293,TTC000268
-105.741442,32.613145,Low,43,OTERO COUNTY,125702,TTC000269
-105.741683,32.613156,Low,42,OTERO COUNTY,14542,TTC000269
-103.966667,21.483333,Low,51,SAN MARTIN DE BOLANOS,3036,TTC000271
-103.450724,19.478323,Low,41,EL PLATANAR,301,TTC000271
-103.856117,21.71117,Low,41,EL PLATANAR,3036,TTC000271
-103.938872,19.663727,Low,41,EL PLATANAR,3036,TTC000271
-103.460493,19.480164,Low,41,EL PLATANAR,3036,TTC000271
-103.050064,20.44387,Low,41,EL PLATANAR,3036,TTC000271
-104.333333,19.716667,Low,41,EL PLATANAR,3036,TTC000271
-103.966667,21.483333,Low,40,SAN MARTIN,3036,TTC000271
-104,20.6,Low,40,SAN MARTIN,3036,TTC000271
-103.28129,20.596225,Low,40,SAN MARTIN,3036,TTC000271
-103.460493,19.480164,Low,38,PLATANAR,3036,TTC000271
-103.3,19.716667,Low,38,PLATANAR,3036,TTC000271
-102.985645,19.171456,Low,38,PLATANAR,3036,TTC000271
-104.333333,19.716667,Low,38,PLATANAR,3036,TTC000271
-103.450724,19.478323,Low,38,PLATANAR,301,TTC000271
-103.813247,21.682567,Low,37,BOLANOS,3036,TTC000271
-99.230253,20.056885,Low,38,CARDONAL,3036,TTC000272
-99.117523,20.614911,Low,38,CARDONAL,3036,TTC000272
-98.200525,20.158087,Low,42,ACAXOCHITLAN,3036,TTC000273
-98.356385,20.035697,Low,38,SANTIAGO,3036,TTC000273
-98.728707,20.841365,Low,38,SANTIAGO,3036,TTC000273
-98.964798,20.384032,Low,38,SANTIAGO,3036,TTC000273
-99.098647,20.162165,Low,38,SANTIAGO,3036,TTC000273
-98.833841,20.101931,Low,38,SANTIAGO,3036,TTC000273
-99.259095,19.882123,Low,38,SANTIAGO,3036,TTC000273
-99.366184,20.726887,Low,38,SANTIAGO,3036,TTC000273
-98.169681,20.1346,Low,36,TEPEPA,3036,TTC000273
-99.187238,20.295869,Low,26,XOCHITLAN,3036,TTC000273
-99.423869,20.056794,Low,26,XOCHITLAN,3036,TTC000273
-98.253655,21.067404,Low,24,XOCHITL,3036,TTC000273
-103.301287,29.266034,High,91,CHISOS MOUNTAINS,301,TTC000274
-83.432753,45.061679,Low,37,ALPENA,5194,TTC000277
-101.571449,32.737028,High,82,Distance East of LAMESA,Unavailable,TTC000278
-101.378194,33.132886,High,80,Distance South of POST,Unavailable,TTC000279
-101.918802,34.980334,Low,37,CANYON,4423,TTC000280
-105.573066,36.407248,Low,35,TAOS,4651,TTC000281
-106.853619,32.427312,Low,34,HILL,3036,TTC000281
-105.425843,36.370307,Low,34,TAOS,3036,TTC000281
-102.931325,35.36493,High,81,Distance South of ROMERO,32846,TTC000282
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC000283
-98.75,20.183333,Low,38,VENTANAS,301,TTC000284
-98.742915,20.117362,Low,37,PACHUCA,301,TTC000284
-98.75,20.183333,Low,38,VENTANAS,301,TTC000285
-98.742915,20.117362,Low,37,PACHUCA,301,TTC000285
-113.204641,34.618849,High,82,Distance North of BAGDAD,6220,TTC000286
-103.661012,30.358492,Low,37,ALPINE,4293,TTC000287
-103.661012,30.358492,Low,37,ALPINE,4293,TTC000288
-101.622766,30.70949,High,81,Distance West of OZONA,Unavailable,TTC000289
-101.622766,30.70949,High,81,Distance West of OZONA,Unavailable,TTC000290
-101.378194,33.132886,High,80,Distance South of POST,Unavailable,TTC000291
-101.525324,33.067716,High,80,Distance SouthWest of POST,Unavailable,TTC000293
-101.525324,33.067716,High,80,Distance SouthWest of POST,Unavailable,TTC000294
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC000295
-100.405938,32.470952,High,86,SWEETWATER,6657,TTC000296
-100.405938,32.470952,High,86,SWEETWATER,6657,TTC000297
-101.918802,34.980334,Low,37,CANYON,4423,TTC000298
-101.918802,34.980334,Low,37,CANYON,4423,TTC000299
-101.918802,34.980334,Low,37,CANYON,4423,TTC000300
-101.918802,34.980334,Low,37,CANYON,4423,TTC000301
-101.918802,34.980334,Low,37,CANYON,4423,TTC000302
-101.918802,34.980334,Low,37,CANYON,4423,TTC000303
-101.918802,34.980334,Low,37,CANYON,4423,TTC000304
-102.85101,32.06265,High,82,Distance NorthEast of KERMIT,Unavailable,TTC000305
-102.85101,32.06265,High,82,Distance NorthEast of KERMIT,Unavailable,TTC000306
-104.486654,36.991134,High,85,RATON PASS,301,TTC000307
-104.439153,36.903358,Low,36,RATON,5304,TTC000307
-104.486654,36.991134,High,85,RATON PASS,301,TTC000308
-104.439153,36.903358,Low,36,RATON,5304,TTC000308
-108.89478,31.942869,Low,35,PRATT,3036,TTC000309
-101.731553,33.592863,Low,36,CANYON,3036,TTC000310
-101.918802,34.980334,Low,37,CANYON,4423,TTC000311
-101.918802,34.980334,Low,37,CANYON,4423,TTC000312
-101.918802,34.980334,Low,37,CANYON,4423,TTC000313
-101.918802,34.980334,Low,37,CANYON,4423,TTC000314
-101.918802,34.980334,Low,37,CANYON,4423,TTC000315
-101.918802,34.980334,Low,37,CANYON,4423,TTC000316
-101.918802,34.980334,Low,37,CANYON,4423,TTC000317
-98.571637,31.150919,High,79,Distance NorthWest of BEND,6092,TTC000318
-98.572748,31.150642,High,79,Distance NorthWest of BEND,6092,TTC000318
-100.820423,33.627303,High,83,Distance ENE of DICKENS,3337,TTC000319
-98.571637,31.150919,High,79,Distance NorthWest of BEND,6092,TTC000320
-98.572748,31.150642,High,79,Distance NorthWest of BEND,6092,TTC000320
-101.363339,35.111622,High,82,Distance SouthWest of CLAUDE,1998,TTC000321
-101.525324,33.067716,High,80,Distance SouthWest of POST,Unavailable,TTC000322
-94.693839,34.783991,Medium,56,Near CEDAR LAKE,739,TTC000324
-94.706895,34.788435,Medium,55,Near CEDAR LAKE,873,TTC000324
-94.563557,34.68677,Low,54,QUACHITA NATIONAL FOREST,1189,TTC000324
-99.772011,30.489356,Low,39,JUNCTION,2522,TTC000328
-101.363339,35.111622,High,82,Distance SouthWest of CLAUDE,1998,TTC000329
-123.805294,39.5182,High,86,Distance North of FORT BRAGG,Unavailable,TTC000330
-104.296393,22.614259,Low,40,LAS CANOAS,3036,TTC000332
-101.246731,19.864682,Low,40,LAS CANOAS,3036,TTC000332
-98.45322,19.901959,Low,40,LAS CANOAS,3036,TTC000332
-99.55,20.916667,Low,40,LAS CANOAS,3036,TTC000332
-116.309551,31.469782,Low,40,LAS CANOAS,301,TTC000332
-99.37934,22.907537,Low,40,LAS CANOAS,3036,TTC000332
-103.000793,19.751483,Low,40,LAS CANOAS,301,TTC000332
-111.560215,30.842416,Low,40,LAS CANOAS,3036,TTC000332
-102.298176,20.574562,Low,40,LAS CANOAS,301,TTC000332
-99.464984,19.537325,Low,40,LAS CANOAS,3036,TTC000332
-101.873045,19.808462,Low,40,LAS CANOAS,3036,TTC000332
-102.929572,19.641629,Low,40,LAS CANOAS,3036,TTC000332
-110.711488,30.801175,Low,40,LAS CANOAS,301,TTC000332
-110.337621,28.638821,Low,40,LAS CANOAS,3036,TTC000332
-104.14942,19.256699,Low,40,LAS CANOAS,3036,TTC000332
-103.473233,19.609726,Low,40,LAS CANOAS,3036,TTC000332
-111.024546,28.943921,Low,40,LAS CANOAS,3036,TTC000332
-100.473759,25.526157,Low,40,LAS CANOAS,3036,TTC000332
-106.402871,26.633918,Low,40,LAS CANOAS,3036,TTC000332
-94.152533,17.904766,Low,38,CARDENAS,301,TTC000332
-93.127225,16.457412,Low,38,CARDENAS,3036,TTC000332
-110.233383,27.62496,Low,38,CARDENAS,3036,TTC000332
-93.378353,17.996473,Low,38,CARDENAS,3036,TTC000332
-98.471711,19.6397,Low,38,CARDENAS,3036,TTC000332
-99.956053,25.244793,Low,36,CANOAS,3036,TTC000332
-101.758511,22.38378,Low,36,CANOAS,3036,TTC000332
-99.37934,22.907537,Low,36,CANOAS,3036,TTC000332
-103.744955,24.116376,Low,36,CANOAS,301,TTC000332
-105.9299,26.033754,Low,36,CANOAS,3036,TTC000332
-99.7,20.9,Low,36,CANOAS,3036,TTC000332
-105.073365,23.96803,Low,36,CANOAS,3036,TTC000332
-105.05,20.5,Low,36,CANOAS,3036,TTC000332
-99.510717,21.948025,Low,36,CANOAS,3036,TTC000332
-99.679192,29.495227,High,81,Distance East of CONCAN,Unavailable,TTC000334
-94.826328,33.895665,Medium,52,Near IDABEL,6744,TTC000335
-94.826328,33.895665,Medium,52,Near IDABEL,6744,TTC000336
-82.082909,36.777331,Low,37,HOLSTON,3036,TTC000337
-77.054692,37.644032,Low,35,FALLS,3036,TTC000337
-122.322616,47.035662,High,79,Distance NorthWest of OHOP,6901,TTC000338
-122.391966,46.996774,High,79,Distance NorthWest of OHOP,6901,TTC000338
-122.444291,47.252877,Low,37,TACOMA,11450,TTC000338
-101.669725,33.533796,Medium,53,Distance East of %BUFFALO SPRINGS LAKE%,Unavailable,TTC000339
-101.657293,33.534526,Medium,53,Distance East of %BUFFALO SPRINGS LAKE%,Unavailable,TTC000339
-101.673405,33.532026,Medium,49,Distance East of %BUFFALO SPRINGS%,Unavailable,TTC000339
-101.673957,33.541748,Medium,48,Distance East of %BUFFALO SPRINGS%,Unavailable,TTC000339
-101.855166,33.577863,Low,38,LUBBOCK,16770,TTC000340
-101.669725,33.533796,Medium,53,Distance East of %BUFFALO SPRINGS LAKE%,Unavailable,TTC000341
-101.657293,33.534526,Medium,53,Distance East of %BUFFALO SPRINGS LAKE%,Unavailable,TTC000341
-101.673405,33.532026,Medium,49,Distance East of %BUFFALO SPRINGS%,Unavailable,TTC000341
-101.673957,33.541748,Medium,48,Distance East of %BUFFALO SPRINGS%,Unavailable,TTC000341
-99.780434,30.489355,Medium,42,Distance West of %JUNCTION%,2973,TTC000342
-101.673452,33.52829,Medium,47,Distance SouthEast of %RANSOM CANYON%,1651,TTC000343
-101.725395,33.587733,Medium,39,Distance SouthEast of %CANYON%,3272,TTC000343
-103.843151,29.261571,High,82,Distance West of LAJITAS,Unavailable,TTC000344
-102.695256,31.96864,High,82,Distance NorthEast of NOTREES,Unavailable,TTC000345
-102.879322,30.603728,High,89,Distance South of FORT STOCKTON,27797,TTC000346
-102.85101,32.06265,High,82,Distance NorthEast of KERMIT,Unavailable,TTC000348
-103.843151,29.261571,High,82,Distance West of LAJITAS,Unavailable,TTC000349
-101.378194,33.190928,Medium,50,Near POST,2337,TTC000352
-103.493229,31.539029,High,81,Distance North of PECOS,Unavailable,TTC000353
-97.319975,17.724873,Low,42,COIXTLAHUACA,3036,TTC000355
-97.361572,17.873914,Low,39,TEPELMEME,3036,TTC000355
-96.81729,17.061751,Low,27,IXTLAHUACA,3036,TTC000355
-96.997756,17.538948,Low,27,IXTLAHUACA,3036,TTC000355
-96.826016,17.071351,Low,27,IXTLAHUACA,3036,TTC000355
-102.85182,31.339307,High,86,GRANDFALLS,1169,TTC000356
-102.85182,31.339307,High,86,GRANDFALLS,1169,TTC000357
-102.64491,32.718993,High,84,SEMINOLE,3771,TTC000358
-102.64491,32.718993,High,84,SEMINOLE,3771,TTC000359
-102.64491,32.718993,High,84,SEMINOLE,3771,TTC000360
-101.793767,33.16676,High,82,TAHOKA,2458,TTC000361
-101.793767,33.16676,High,82,TAHOKA,2458,TTC000362
-101.793767,33.16676,High,82,TAHOKA,2458,TTC000363
-101.793767,33.16676,High,82,TAHOKA,2458,TTC000364
-101.793767,33.16676,High,82,TAHOKA,2458,TTC000365
-101.793767,33.16676,High,82,TAHOKA,2458,TTC000366
-101.793767,33.16676,High,82,TAHOKA,2458,TTC000367
-101.793767,33.16676,High,82,TAHOKA,2458,TTC000368
-101.793767,33.16676,High,82,TAHOKA,2458,TTC000369
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000370
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000371
-101.950992,32.7376,Low,37,LAMESA,3954,TTC000372
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000373
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000374
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000375
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000376
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000377
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000378
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000379
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000380
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000381
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000382
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000383
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000384
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000385
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000386
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000387
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000388
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000389
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000390
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000391
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000392
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000393
-101.832654,32.963709,High,85,O'DONNELL,1414,TTC000394
-102.206566,33.337035,High,82,MEADOW,1824,TTC000395
-102.427967,33.048428,Low,38,WELLMAN,962,TTC000396
-102.206566,33.337035,Low,37,MEADOW,1824,TTC000396
-102.427967,33.048428,High,83,WELLMAN,962,TTC000397
-102.206566,33.337035,High,82,MEADOW,1824,TTC000398
-102.427967,33.048428,High,83,WELLMAN,962,TTC000399
-102.206566,33.337035,High,82,MEADOW,1824,TTC000400
-102.274349,33.181204,High,86,BROWNFIELD,3973,TTC000401
-102.206566,33.337035,High,82,MEADOW,1824,TTC000402
-102.206566,33.337035,High,82,MEADOW,1824,TTC000403
-102.206566,33.337035,High,82,MEADOW,1824,TTC000404
-102.206566,33.337035,High,82,MEADOW,1824,TTC000405
-102.206566,33.337035,High,82,MEADOW,1824,TTC000406
-102.206566,33.337035,High,82,MEADOW,1824,TTC000407
-102.206566,33.337035,High,82,MEADOW,1824,TTC000408
-102.206566,33.337035,High,82,MEADOW,1824,TTC000409
-102.206566,33.337035,High,82,MEADOW,1824,TTC000410
-102.206566,33.337035,High,82,MEADOW,1824,TTC000411
-102.206566,33.337035,High,82,MEADOW,1824,TTC000412
-102.206566,33.337035,High,82,MEADOW,1824,TTC000413
-102.206566,33.337035,High,82,MEADOW,1824,TTC000414
-102.206566,33.337035,High,82,MEADOW,1824,TTC000415
-102.206566,33.337035,High,82,MEADOW,1824,TTC000416
-102.206566,33.337035,High,82,MEADOW,1824,TTC000417
-102.206566,33.337035,High,82,MEADOW,1824,TTC000418
-102.206566,33.337035,High,82,MEADOW,1824,TTC000419
-102.206566,33.337035,High,82,MEADOW,1824,TTC000420
-102.206566,33.337035,High,82,MEADOW,1824,TTC000421
-102.206566,33.337035,High,82,MEADOW,1824,TTC000422
-102.206566,33.337035,High,82,MEADOW,1824,TTC000423
-102.206566,33.337035,High,82,MEADOW,1824,TTC000424
-102.206566,33.337035,High,82,MEADOW,1824,TTC000425
-102.206566,33.337035,High,82,MEADOW,1824,TTC000426
-102.206566,33.337035,High,82,MEADOW,1824,TTC000427
-102.274349,33.181204,High,86,BROWNFIELD,3973,TTC000428
-102.274349,33.181204,High,86,BROWNFIELD,3973,TTC000429
-102.274349,33.181204,High,86,BROWNFIELD,3973,TTC000430
-102.274349,33.181204,High,86,BROWNFIELD,3973,TTC000431
